Month,Year,Month_Number,Month_Name,fuel_CNG ONLY,fuel_DI METHYL ETHER,fuel_DIESEL,fuel_DIESEL/HYBRID,fuel_DUAL DIESEL/BIO CNG,fuel_DUAL DIESEL/CNG,fuel_DUAL DIESEL/LNG,fuel_ELECTRIC BOV,fuel_ETHANOL E,fuel_FUEL CELL HYDROGEN,fuel_LNG,fuel_LPG ONLY,fuel_METHANOL,fuel_NOT APPLICABLE,fuel_PETROL,fuel_PETROL E,fuel_PETROL E /CNG,fuel_PETROL E /HYBRID,fuel_PETROL E /HYBRID/CNG,fuel_PETROL E /LPG,fuel_PETROL/CNG,fuel_PETROL/HYBRID,fuel_PETROL/HYBRID/CNG,fuel_PETROL/LPG,fuel_PETROL/METHANOL,fuel_PLUG IN HYBRID EV,fuel_PURE EV,fuel_SOLAR,fuel_STRONG HYBRID EV,fuel_Total,class_Adapted Vehicle,class_Agricultural Tractor,class_Ambulance,class_Animal Ambulance,class_Armoured/Specialised Vehicle,class_Articulated Vehicle,class_Auxiliary Trailer,class_Breakdown Van,class_Bulldozer,class_Bus,class_Camper Van / Trailer,class_Camper Van / Trailer (Private Use),class_Cash Van,class_Construction Equipment Vehicle,class_Construction Equipment Vehicle (Commercial),class_Crane Mounted Vehicle,class_Dumper,class_Earth Moving Equipment,class_Educational Institution Bus,class_Excavator (Commercial),class_Excavator (NT),class_Fire Fighting Vehicle,class_Fire Tenders,class_Fork Lift,class_Goods Carrier,class_Harvester,class_Hearses,class_Library Van,class_Luxury Cab,class_M-Cycle/Scooter,class_M-Cycle/Scooter-With Side Car,class_Maxi Cab,class_Mobile Canteen,class_Mobile Clinic,class_Mobile Workshop,class_Modular Hydraulic Trailer,class_Moped,class_Motor Cab,class_Motor Car,class_Motor Caravan,class_Motor Cycle/Scooter-SideCar(T),class_Motor Cycle/Scooter-Used For Hire,class_Motor Cycle/Scooter-With Trailer,class_Motorised Cycle (CC 25cc),class_Omni Bus,class_Omni Bus (Private Use),class_Power Tiller,class_Power Tiller (Commercial),class_Private Service Vehicle,class_Private Service Vehicle (Individual Use),class_Puller Tractor,class_Quadricycle (Commercial),class_Quadricycle (Private),class_Recovery Vehicle,class_Road Roller,class_School Bus,class_Semi-Trailer (Commercial),class_Snorked Ladders,class_Three Wheeler (Goods),class_Three Wheeler (Passenger),class_Three Wheeler (Personal),class_Tow Truck,class_Tower Wagon,class_Tractor (Commercial),class_Tractor-Trolley(Commercial),class_Trailer (Agricultural),class_Trailer (Commercial),class_Trailer For Personal Use,class_Tree Trimming Vehicle,class_Vehicle Fitted With Compressor,class_Vehicle Fitted With Generator,class_Vehicle Fitted With Rig,class_Vintage Motor Vehicle,class_X-Ray Van,class_e-Rickshaw with Cart (G),class_e-Rickshaw(P),class_Total,category_FOUR WHEELER (Invalid Carriage),category_HEAVY GOODS VEHICLE,category_HEAVY MOTOR VEHICLE,category_HEAVY PASSENGER VEHICLE,category_LIGHT GOODS VEHICLE,category_LIGHT MOTOR VEHICLE,category_LIGHT PASSENGER VEHICLE,category_MEDIUM GOODS VEHICLE,category_MEDIUM MOTOR VEHICLE,category_MEDIUM PASSENGER VEHICLE,category_OTHER THAN MENTIONED ABOVE,category_THREE WHEELER (Invalid Carriage),category_THREE WHEELER(NT),category_THREE WHEELER(T),category_TWO WHEELER (Invalid Carriage),category_TWO WHEELER(NT),category_TWO WHEELER(T),category_Total
2011-10,2011,10,October,2782,0,221620,6,0,0,0,631,0,0,0,340,0,6711,1110105,1,0,0,0,0,23177,0,0,9618,0,0,0,20,0,1375011,180,26634,570,3,0,1171,0,4,1,4624,21,104,15,506,8,428,352,819,783,244,646,17,2,78,56922,332,16,1,139,980432,1383,3776,1,5,2,0,37005,9586,192125,0,7,237,0,14,670,2409,4,45,239,462,0,0,0,26,17,0,0,0,6832,32577,1560,22,6,4277,39,3817,2482,69,1,79,30,154,0,0,0,2,1375012,24,23058,405,2813,38857,223738,16789,4212,633,1002,3555,0,4125,36781,83,1018691,244,1375010
2011-11,2011,11,November,2417,0,246547,5,0,1,0,823,2,0,0,314,0,8350,1344424,2,0,0,0,0,22611,0,0,10672,0,0,0,43,0,1636211,203,35167,606,2,0,1354,1,4,3,4294,12,131,25,705,13,528,418,931,733,316,849,19,3,80,58900,280,8,0,130,1192551,2281,3740,2,36,3,1,49349,9297,211898,0,2,392,0,23,601,3575,4,26,147,436,1,0,0,16,16,0,1,0,7368,33219,1493,16,1,5889,78,4569,3091,67,1,71,46,185,0,0,1,3,1636211,34,24014,496,2648,42875,253100,16789,4024,796,961,3759,0,4305,37716,95,1244205,394,1636211
2011-12,2011,12,December,2056,0,225822,4,0,2,0,860,0,0,0,274,0,8539,1022046,1,0,0,0,0,16918,0,0,7745,0,0,0,25,0,1284292,187,33214,558,2,0,1041,1,8,7,4021,9,85,19,587,15,604,429,960,738,351,829,20,2,87,52199,245,8,0,144,900487,1215,3876,0,43,2,0,35508,9610,182860,0,14,329,0,23,745,3017,1,25,237,448,0,0,0,23,20,0,0,0,6123,27487,1513,12,0,5666,82,4889,3376,74,0,58,29,125,0,1,0,5,1284293,22,21803,393,2712,38955,222198,16966,3308,838,867,3494,0,3454,31607,99,937233,343,1284292
2012-01,2012,1,January,2890,0,264334,5,0,0,0,669,2,0,0,153,0,8127,1170169,0,0,0,0,0,23845,1,0,11419,0,0,0,19,0,1481633,180,32492,726,1,0,1173,3,7,4,4624,13,88,20,561,10,525,310,980,517,303,877,9,4,53,64942,289,9,2,179,1011552,1010,4381,3,22,1,0,45697,12018,240518,0,10,121,0,24,862,3596,7,30,202,644,2,0,0,35,16,1,1,0,6942,29808,1736,29,0,4990,104,4767,3220,57,2,89,55,176,0,0,0,4,1481633,33,25821,483,3129,46282,279877,19713,4393,702,783,3512,0,3805,34630,86,1058253,131,1481633
2012-02,2012,2,February,2282,0,257393,2,0,1,0,725,0,0,0,251,0,8594,1184903,1,0,0,0,0,20429,0,0,11049,0,0,0,6,0,1485636,194,33078,563,0,0,1262,2,2,3,4418,5,129,48,594,21,581,363,988,553,261,757,19,21,70,62616,429,20,1,153,1045130,1260,4463,0,2,3,0,48625,11060,210271,0,5,134,0,22,742,3276,1,30,182,507,0,0,0,28,14,1,0,0,6803,30135,1289,11,4,5592,90,4871,3575,97,0,90,31,136,0,0,0,5,1485636,38,24830,501,3021,45340,249456,19163,4137,785,793,4242,0,3270,34877,85,1094958,140,1485636
2012-03,2012,3,March,2347,0,314727,3,0,0,0,764,0,0,0,162,0,9903,1293980,2,0,0,0,0,21853,1,0,12892,0,0,0,18,0,1656652,280,36453,635,2,0,1475,4,7,3,5416,9,118,23,710,15,640,286,1431,960,291,863,18,4,106,69630,463,13,1,182,1128464,1778,4987,3,13,0,0,49121,12782,276391,0,3,171,0,33,863,4306,2,27,194,921,0,0,0,23,20,0,0,0,7125,31707,1635,60,1,6171,206,5276,3918,122,2,96,41,149,0,0,1,4,1656654,53,27037,642,3602,50960,320702,22107,4539,976,984,4951,0,3857,36549,117,1179401,174,1656651
2012-04,2012,4,April,2028,0,236537,0,0,1,0,443,0,0,0,143,0,6781,1118444,0,0,0,0,1,17274,1,0,9591,0,0,0,18,0,1391262,211,29953,578,1,0,1285,2,3,2,5581,9,105,20,553,18,460,265,1036,781,268,626,20,1,54,59389,292,8,1,178,991151,2540,4056,2,8,1,0,42433,8960,192387,0,5,200,0,27,672,3345,0,50,212,336,0,0,0,17,4,0,0,0,5726,24406,1024,27,1,4900,74,3746,2814,177,0,80,42,134,0,1,0,6,1391264,38,25053,456,3493,40982,226861,16815,3778,674,1216,4337,0,2753,28349,80,1036171,205,1391261
2012-05,2012,5,May,1944,0,251424,4,0,1,0,428,0,0,1,116,0,7467,1197346,1,0,0,0,0,16253,1,0,8789,0,0,0,11,0,1483786,244,34813,532,4,0,1090,3,1,2,5517,8,106,13,536,12,514,231,1029,1307,254,633,22,3,49,54418,268,17,1,157,1074672,3573,4322,3,10,8,0,43539,9291,194004,0,3,98,0,33,694,3212,0,48,187,478,1,0,0,23,8,0,0,0,6197,27790,1114,12,2,5138,99,4292,2767,201,1,59,30,94,0,0,0,2,1483789,33,20505,391,3441,41435,233925,17729,3065,683,1421,4156,0,2956,32046,108,1121792,101,1483787
2012-06,2012,6,June,1920,0,258218,4,0,0,0,495,0,0,0,80,0,8721,1144616,1,0,0,0,0,15850,0,0,8846,0,0,0,13,0,1438764,254,35519,556,1,0,832,4,2,3,5893,8,153,16,474,15,449,213,889,3417,260,572,28,5,45,51640,223,18,1,172,1025026,4545,4383,1,5,2,0,43640,9570,194070,0,6,38,0,16,703,3061,5,41,182,570,0,0,0,18,20,0,0,0,5936,30089,1362,13,1,4969,98,5817,2554,176,1,59,26,97,0,0,1,3,1438766,33,17712,346,3189,40823,234899,19549,4074,671,2528,4255,0,3573,33687,116,1073265,44,1438764
2012-07,2012,7,July,1971,0,271331,4,0,0,0,444,1,0,0,82,0,7946,1121918,2,1,0,0,0,15760,4,0,8822,0,0,0,11,0,1428297,211,37047,799,2,0,938,0,1,2,5769,5,155,20,542,17,446,139,956,2402,264,651,22,7,69,52829,217,25,2,165,1001544,6342,4621,0,8,1,1,43061,9651,200374,0,5,26,0,31,715,3437,6,27,233,639,0,0,0,29,13,4,0,0,6292,32784,1344,5,2,5491,109,4825,2589,179,0,75,27,104,0,0,0,3,1428299,26,17719,358,3306,43118,242846,19090,3320,650,1968,4467,0,3566,36749,81,1051001,31,1428296
2012-08,2012,8,August,2107,0,245206,4,0,0,0,377,0,0,0,87,0,7898,1089966,1,0,0,0,0,15145,0,0,8898,0,0,0,21,0,1369710,242,30085,1028,0,0,1078,0,9,0,5431,8,109,21,476,19,415,144,904,1895,248,554,29,6,36,51792,205,8,1,197,971980,4485,4502,16,6,2,0,42317,9695,185884,0,10,48,0,23,774,3508,1,16,188,520,1,0,0,22,2,2,0,0,5788,31234,1122,12,0,4763,132,4763,2455,299,0,57,30,111,0,1,0,3,1369712,26,18192,308,3545,40580,221623,18872,3147,727,1617,4014,0,3289,34750,96,1018865,58,1369709
2012-09,2012,9,September,2236,0,230631,5,0,0,0,259,1,0,0,67,0,6545,964479,1,0,0,0,0,14699,1,0,8312,0,0,0,7,0,1227243,242,28880,1108,1,0,989,0,6,2,4984,8,115,18,411,15,396,233,855,1482,226,570,20,14,85,53589,294,7,0,156,854401,2319,4260,2,0,5,0,40947,9437,165452,0,11,26,0,21,594,2636,0,23,197,537,0,0,0,18,13,1,0,1,5909,32937,1338,9,1,4883,136,3691,2436,47,5,59,26,163,0,0,1,1,1227249,26,19723,379,3423,41082,198235,17410,2853,608,1463,4135,0,3434,36640,105,897689,37,1227242
2012-10,2012,10,October,2846,0,250693,4,0,1,0,248,1,0,0,64,0,6035,1045754,3,0,0,0,0,18390,0,0,7989,0,0,0,14,0,1332042,277,30988,1113,1,0,849,1,4,6,4917,9,116,46,486,12,399,248,869,964,212,653,26,11,55,58669,297,4,0,170,929769,2468,4590,1,4,1,0,41908,10932,181994,0,18,53,0,15,713,3144,3,15,216,559,0,0,0,22,32,2,0,0,5934,36027,1132,19,2,4925,83,3365,2373,20,0,88,40,168,0,0,1,7,1332045,28,20708,369,3302,45309,216173,19429,2968,632,1130,4539,0,3214,39807,163,974200,71,1332042
2012-11,2012,11,November,2115,0,278556,4,0,1,0,360,1,1,0,221,0,6160,1404785,1,0,0,0,0,26751,1,0,8430,0,0,0,25,0,1727412,339,33688,926,7,0,670,1,6,0,4929,7,123,25,544,8,373,319,824,637,303,675,26,14,74,60845,184,6,1,161,1253426,2928,4941,1,4,6,0,52311,11753,229770,0,15,101,0,28,799,3413,0,13,175,533,0,0,0,28,14,0,0,0,7014,41023,1337,18,3,6050,113,3170,2392,8,1,80,41,192,0,0,0,4,1727420,38,18616,374,3186,49785,267196,20536,3510,704,894,4271,0,4217,45065,143,1308761,116,1727412
2012-12,2012,12,December,1925,0,253884,6,0,0,0,296,0,0,0,180,0,7039,1204143,1,0,0,0,0,21585,1,0,6739,0,0,1,8,0,1495808,324,38396,1062,4,0,623,0,5,0,3712,8,106,34,522,15,445,329,763,652,320,699,28,8,54,53318,223,4,1,143,1077482,1826,4823,4,2,3,0,43896,11154,196581,0,12,63,0,13,740,3234,1,15,170,437,0,0,0,22,9,0,0,0,5801,33567,1014,14,1,6425,184,3385,2822,24,1,65,47,175,0,0,0,1,1495811,35,15671,388,2411,47061,238124,19748,2844,705,826,4248,0,2931,37322,174,1123244,76,1495808
2013-01,2013,1,January,2142,0,290567,7,0,0,0,251,0,0,0,197,0,6905,1247995,0,1,0,0,0,24595,0,0,9231,0,0,0,21,0,1581912,338,36409,916,4,0,700,1,8,0,3981,29,122,34,528,25,414,292,866,569,317,719,26,2,44,61264,330,8,1,224,1099318,2376,5542,2,3,6,0,47594,13215,244339,0,17,58,0,15,738,3835,1,16,154,632,0,0,0,21,22,1,0,0,6459,35346,1221,21,3,5698,238,3611,2842,25,0,65,26,280,0,0,0,2,1581913,38,18068,487,2434,51473,284804,22727,3408,628,839,4524,0,3467,39459,151,1149330,75,1581912
2013-02,2013,2,February,1828,0,257977,7,0,1,0,239,1,0,0,195,0,7892,1166828,1,0,0,0,0,21579,1,0,7720,0,0,0,18,0,1464287,289,35891,752,1,0,698,1,5,1,3680,9,86,33,449,13,371,414,780,558,309,737,35,1,52,55930,387,5,0,222,1041550,1011,5610,0,2,4,0,47427,11577,194641,0,18,40,0,18,667,3272,1,27,156,482,0,0,0,31,6,1,0,0,6296,35260,821,16,1,5718,232,4201,3133,30,3,54,38,233,0,0,0,2,1464288,40,16848,409,2348,48105,233840,20907,3183,646,781,4684,0,3094,39181,131,1090032,58,1464287
2013-03,2013,3,March,2043,0,286547,4,0,1,0,217,0,0,0,386,0,9457,1161355,0,1,0,0,0,18339,1,0,6854,0,0,0,17,0,1485222,262,41215,802,5,0,674,1,5,1,4589,12,47,54,470,15,345,447,1007,755,283,782,23,10,52,61908,456,11,1,236,1035498,732,6181,1,6,2,1,44001,13022,206486,0,12,58,0,18,755,3391,1,33,261,689,0,0,0,45,10,0,0,0,6511,33016,988,21,0,8675,188,4934,4849,22,0,75,38,235,0,0,0,3,1485226,32,20547,460,2853,55955,250523,23407,3481,646,1110,5332,0,2977,37432,121,1080278,70,1485224
2013-04,2013,4,April,2165,0,261201,4,0,0,0,213,0,0,0,373,0,7378,1199503,2,0,0,0,0,17957,1,0,6150,0,0,0,21,0,1494968,280,35187,900,3,0,649,0,3,0,5622,13,35,41,459,27,398,321,892,927,321,692,25,3,59,60863,357,5,4,275,1070781,1311,5337,0,9,0,0,43449,11566,203767,0,19,74,0,20,861,3508,0,46,253,505,0,0,0,35,12,0,0,0,5990,26175,822,36,0,5109,117,3943,2483,38,0,69,31,236,0,1,0,5,1494969,29,19667,401,3425,48687,242225,21163,3510,627,1527,4956,0,2425,30499,144,1115590,93,1494968
2013-05,2013,5,May,1868,0,249988,3,0,0,0,226,0,0,0,316,0,7452,1257566,0,0,0,0,0,17616,0,0,5980,0,0,0,19,0,1541034,435,38081,677,3,0,483,0,2,1,5757,15,24,21,427,19,353,216,848,1552,283,659,30,7,52,51900,255,8,1,226,1135358,1254,4830,1,3,3,0,41286,10122,195279,0,13,37,0,22,700,3052,15,32,193,414,0,0,0,21,7,1,0,0,5906,27475,576,13,4,5312,102,3888,2497,14,1,78,20,172,0,1,0,2,1541039,38,16602,353,3412,43140,235671,19390,2745,601,1794,5120,1,2312,31577,299,1177925,53,1541033
2013-06,2013,6,June,1604,0,235525,2,0,0,0,216,0,0,0,304,0,7371,1142012,1,0,0,0,0,15008,0,0,6060,0,0,0,18,0,1408121,375,40882,835,3,0,406,1,2,1,5864,10,25,18,449,11,303,260,760,3018,248,654,28,12,39,47719,265,6,1,134,1031120,1196,4450,2,4,1,0,39333,10137,168352,0,6,48,0,21,692,3037,1,64,205,504,0,0,0,27,13,1,0,0,5435,27518,708,10,3,5863,111,4108,2566,31,0,55,32,137,0,0,0,5,1408125,27,15054,326,2854,41198,212163,20273,2350,553,2513,5228,0,2721,30870,258,1071679,54,1408121
2013-07,2013,7,July,1928,0,243042,2,0,1,0,199,0,0,0,266,0,7140,1127483,0,0,0,0,0,16531,1,0,6490,0,0,0,12,0,1403095,603,41707,804,2,0,419,4,2,2,5897,19,30,35,447,13,304,209,754,2408,260,583,14,6,50,50545,203,11,0,91,1005656,1366,4554,5,5,2,0,42955,10394,178451,0,8,56,0,27,710,2860,3,75,185,541,0,0,0,40,7,2,0,0,5648,30280,629,18,4,6530,95,3816,2521,26,0,42,18,148,0,0,0,0,1403099,30,15094,315,3156,44513,223102,19747,2548,433,2143,4956,0,2465,34015,163,1050351,64,1403095
2013-08,2013,8,August,1596,0,216696,4,0,2,0,173,0,0,0,130,0,5097,1022978,0,0,0,0,0,14937,0,0,6152,0,0,0,9,0,1267774,441,34080,657,1,0,439,0,2,3,4992,18,23,58,268,16,268,216,574,1694,215,490,16,6,52,43590,213,6,3,99,911232,1824,3816,3,2,0,0,36435,9520,170421,0,7,51,0,25,580,2877,4,66,188,538,0,0,0,23,9,0,0,0,4920,25913,537,16,0,5310,102,2779,1914,22,0,56,21,123,0,0,0,1,1267775,38,12921,274,2990,38582,206339,17119,1998,399,1522,4380,0,827,30461,182,949684,58,1267774
2013-09,2013,9,September,1735,0,221865,1,0,0,0,224,1,0,0,198,0,5156,1059293,0,0,0,0,0,14222,0,0,6213,0,0,0,19,0,1308927,349,35266,664,0,0,422,0,4,4,4909,13,29,41,260,22,228,205,670,1070,229,568,20,27,30,45655,326,12,1,274,945771,3270,3725,2,8,3,0,39149,9709,166863,0,7,86,0,30,750,2779,2,87,148,509,0,0,0,29,13,2,0,0,5356,27811,565,8,3,5768,102,2675,2071,45,0,47,24,211,0,0,0,1,1308927,41,13339,332,3052,41082,203625,17076,2049,338,1228,4546,0,596,33059,136,988335,93,1308927
2013-10,2013,10,October,1972,0,262488,4,0,0,0,249,0,0,0,205,0,6057,1311305,1,0,0,0,0,20075,0,0,6376,0,0,0,13,0,1608745,364,37741,864,2,1,504,0,4,2,4979,11,22,28,398,14,325,242,723,1045,244,597,34,8,38,52794,345,6,0,314,1176073,3775,4296,0,7,4,0,41156,10156,210178,0,16,126,0,25,706,3324,1,83,139,530,0,0,0,18,15,1,0,0,6940,35774,731,21,1,6708,126,3325,2487,66,0,59,22,201,0,0,0,7,1608746,39,15120,358,3304,47199,250525,18288,2367,458,1144,5135,0,3601,39777,230,1221058,142,1608745
2013-11,2013,11,November,1754,0,246139,3,0,1,0,267,0,0,1,182,0,8519,1466119,1,0,0,0,0,16802,0,0,5733,0,0,1,18,0,1745540,435,36756,737,3,0,283,0,5,4,3499,13,27,25,434,10,242,283,621,600,227,564,13,26,31,47833,247,4,4,208,1334712,3697,3877,2,12,1,0,45461,9117,194462,0,10,108,0,29,516,3380,3,89,142,405,0,0,0,19,25,2,0,0,6950,32863,723,17,2,7400,88,4909,3016,148,1,44,24,147,0,0,0,6,1745541,43,12584,313,2102,44863,236130,16617,2237,623,755,4495,0,4381,36057,267,1383952,118,1745537
2013-12,2013,12,December,1695,0,227808,2,0,1,0,252,1,0,0,205,0,9829,1176377,0,0,0,0,0,14065,1,0,4791,0,0,0,12,0,1435039,415,48326,885,4,0,337,3,1,2,3469,15,30,17,475,13,286,306,659,527,246,688,18,8,45,42137,316,3,1,200,1064562,2579,3634,1,1,4,0,37504,8109,164110,0,8,106,0,19,522,3034,0,68,109,358,0,0,0,15,17,1,0,0,5823,26872,592,7,0,7763,121,5763,3534,185,1,32,23,123,0,1,0,6,1435039,35,11382,310,2082,42610,216934,15451,1875,606,753,4721,0,2538,30682,214,1104728,114,1435035
2014-01,2014,1,January,2132,0,270058,3,0,0,0,229,0,0,0,187,0,10225,1343722,3,0,0,0,0,21340,0,0,6303,0,0,0,8,0,1654210,548,47802,1037,3,0,477,0,4,2,3710,16,27,70,455,21,352,269,709,495,280,697,37,3,35,48701,446,7,3,279,1188104,3314,3958,0,2,2,0,45138,10219,238307,0,15,74,0,27,561,3757,3,92,186,533,0,0,0,21,13,0,0,0,7087,28614,683,10,0,6860,151,6399,3163,224,0,38,21,146,0,0,0,3,1654210,44,13863,355,2329,45885,291600,17987,2311,555,759,5151,0,2386,33894,329,1236673,89,1654210
2014-02,2014,2,February,1678,0,218896,3,0,1,0,171,1,0,0,115,0,8842,1173372,0,0,0,0,1,15746,1,0,4800,0,0,0,15,0,1423642,493,38479,993,2,0,501,0,2,0,3467,12,29,27,396,9,326,244,580,434,212,622,26,12,41,42267,629,17,1,258,1059623,2270,3199,2,2,3,0,40930,8137,168096,0,7,69,0,26,481,3057,2,64,144,419,0,0,0,18,12,0,0,0,6094,25204,624,8,2,5996,106,5454,2855,454,1,53,17,127,0,0,1,9,1423645,40,13058,316,2132,38927,210825,14680,2054,491,793,5206,0,1685,30149,299,1102910,76,1423641
2014-03,2014,3,March,2081,0,257745,3,0,1,0,218,1,0,0,106,0,10988,1326262,0,0,0,0,0,19404,0,0,5618,0,0,0,14,0,1622441,470,43509,1012,4,0,746,2,1,0,3886,11,32,6,626,27,320,335,719,633,267,639,29,9,40,47756,539,10,1,234,1192009,2617,3685,1,4,1,0,42980,9388,208505,0,16,79,0,26,484,3743,0,66,196,708,0,0,0,13,4,0,0,0,6805,30185,556,11,0,7680,140,6373,3807,324,1,57,17,91,0,1,0,5,1622441,41,15678,574,2333,43927,257714,17187,2252,548,955,5713,0,2646,34804,268,1237704,95,1622439
2014-04,2014,4,April,1776,0,221752,3,0,1,0,246,0,0,0,121,0,8433,1293116,0,0,0,0,1,20404,0,0,5605,0,0,0,18,0,1551476,384,34487,727,3,0,1073,0,1,0,3975,10,29,29,673,15,229,238,583,751,238,455,33,5,28,44662,305,8,0,143,1165056,2617,3328,1,6,12,0,41794,7588,192635,1,7,62,0,22,448,3637,1,39,137,230,0,0,0,14,9,0,0,0,5913,25238,502,11,1,5538,63,4754,2385,204,3,43,11,82,0,0,0,3,1551479,25,15737,408,2243,37953,231029,14295,2012,466,1189,4743,0,1902,29667,225,1209512,69,1551475
2014-05,2014,5,May,1783,0,236494,6,0,0,0,186,2,0,0,102,0,9529,1405310,0,0,0,0,0,21412,1,0,6332,0,0,0,14,0,1681171,404,41264,900,2,0,780,0,4,0,4396,15,27,37,422,21,275,250,628,1458,190,484,33,8,54,43332,325,11,1,170,1272716,1819,3336,0,7,6,0,42281,7668,201434,0,1,76,0,19,461,3293,0,49,187,339,0,0,0,17,10,0,0,0,6365,30384,544,9,1,6040,60,5478,2652,291,1,34,17,77,0,0,0,9,1681172,36,14316,320,2351,38489,247170,15374,1982,493,1515,4709,0,2065,35160,253,1316859,78,1681170
2014-06,2014,6,June,1711,0,236350,2,0,0,0,144,0,0,0,104,0,9856,1343140,1,0,0,0,0,22032,2,0,7245,0,0,0,14,0,1620601,548,45544,966,1,0,684,0,4,0,5030,12,18,30,377,16,245,187,601,2554,218,488,21,3,53,41104,287,4,0,224,1213678,1976,3535,3,7,1,0,42168,7787,188399,0,6,75,0,28,498,3189,1,63,246,442,0,0,0,21,13,2,0,0,6665,35413,480,5,0,7603,96,5601,3010,259,0,33,19,44,0,1,0,15,1620601,45,13543,254,2160,38805,238685,16799,1919,497,2344,4727,0,2496,39988,346,1257907,81,1620596
2014-07,2014,7,July,2024,0,250186,2,0,0,0,193,1,0,0,191,0,10561,1330121,4,0,0,0,0,23571,1,0,8224,0,0,0,21,0,1625100,583,46895,941,1,0,1079,1,3,1,5216,15,32,47,443,15,304,201,645,2236,225,547,25,6,45,44222,247,6,1,342,1194948,1747,3733,1,4,2,0,43864,7899,198328,0,4,61,0,27,605,3355,2,78,178,431,0,0,0,12,8,3,0,0,6812,37864,491,11,1,10004,83,6204,3486,397,0,46,15,61,0,0,0,12,1625101,39,15925,253,2314,42773,251125,17306,2070,493,2094,4500,0,3112,41967,260,1240804,65,1625100
2014-08,2014,8,August,2161,0,219313,2,0,1,0,182,0,0,0,148,0,13974,1198392,1,1,0,0,0,20304,1,0,7856,0,0,0,3,0,1462339,349,37161,1170,3,0,980,0,2,1,4470,9,18,36,405,9,271,154,543,1754,171,477,24,4,47,39982,257,7,3,266,1073106,2173,3294,0,7,3,0,38335,7932,181858,0,9,67,0,27,541,3045,0,67,204,420,0,0,0,14,9,2,1,0,5917,36229,511,11,3,6461,120,9003,2859,1440,0,25,21,48,0,0,0,11,1462346,40,14445,264,2298,36253,228138,15948,1785,961,1872,3809,0,2917,39655,179,1113698,76,1462338
2014-09,2014,9,September,2469,0,228341,2,0,0,0,168,0,0,1,167,0,8319,1270660,2,0,0,0,0,22221,1,0,8377,0,0,0,7,0,1540735,650,33826,976,1,0,1140,2,1,0,4061,17,38,46,500,17,301,197,691,1285,197,489,26,2,44,46945,415,7,0,319,1134258,2320,3516,0,4,2,0,41911,8554,189660,0,8,62,0,26,500,3340,0,103,182,431,0,0,0,15,13,0,0,0,6776,41824,537,10,0,6753,106,4581,2761,142,0,45,19,70,0,0,1,13,1540736,57,16477,324,2323,40958,227738,16116,1996,521,1339,4722,0,3313,45753,359,1178668,70,1540734
2014-10,2014,10,October,2485,0,218491,2,0,0,0,186,1,0,0,155,0,7103,1454817,3,0,0,0,0,26292,1,0,7745,0,0,0,13,0,1717294,544,30062,858,0,0,971,0,4,0,3529,13,24,24,352,12,282,212,573,678,176,443,25,0,38,46593,260,5,0,193,1306530,2661,3024,0,4,2,0,44457,7508,208075,0,11,125,0,26,372,2844,2,82,144,399,0,0,0,9,7,0,0,0,6721,35847,486,7,5,5985,53,3118,2756,26,0,35,13,85,0,0,0,5,1717295,61,15476,267,1956,40354,240969,13499,2058,391,974,4085,0,2849,40120,306,1353793,136,1717294
2014-11,2014,11,November,2345,0,252231,7,0,1,0,210,1,0,1,143,0,9620,1600429,2,0,0,0,0,22311,0,0,7216,0,0,0,16,0,1894533,476,54174,930,2,0,1090,1,0,1,3295,7,16,26,375,10,311,318,587,608,252,494,18,2,54,48788,249,13,0,249,1451207,2355,3247,4,7,2,0,51806,7772,200986,0,11,90,0,35,309,3110,1,70,147,322,0,0,0,8,11,0,0,0,7617,36458,460,6,1,7858,75,4213,3794,64,1,41,9,90,0,0,0,2,1894535,69,16457,303,1929,44713,258783,14434,2128,387,843,4179,0,3114,41339,191,1505562,102,1894533
2014-12,2014,12,December,1528,0,229657,3,0,0,0,237,0,0,0,154,0,8913,1216385,2,0,0,0,0,19798,0,0,5966,0,0,0,9,0,1482652,562,55706,639,0,3,1036,0,5,1,3120,16,21,17,430,18,273,321,638,513,303,578,20,14,50,40240,247,6,2,356,1083343,1397,2751,1,1,2,0,39318,7793,187621,0,6,75,0,28,375,2685,2,57,135,345,0,0,0,9,13,1,0,0,6313,29202,474,4,0,7511,98,4022,3745,45,0,31,20,91,0,0,0,4,1482653,54,14907,254,1813,37639,246432,13871,1797,401,810,4201,0,2438,33453,211,1124289,81,1482651
2015-01,2015,1,January,2730,0,259924,1,0,0,0,178,0,0,0,156,0,8533,1319301,4,0,0,0,0,24860,1,0,6802,0,0,1,8,0,1622499,419,36284,873,4,0,1310,0,3,1,3531,10,13,30,385,19,284,301,656,448,288,545,26,9,40,49850,284,6,0,327,1152634,2045,3380,1,2,4,0,41397,10053,260530,0,24,78,0,27,384,3762,2,72,162,493,0,0,0,13,8,0,0,0,6884,30142,453,6,6,6231,95,3987,3464,41,1,29,17,124,0,0,0,3,1622500,62,19062,356,2052,41770,301177,16662,2279,397,786,4076,0,2399,34985,145,1196189,102,1622499
